review,stars,label
"سلام به همه ي عزيزاني كه قصد سفر به قشم رو دارن راستش چون من خودم چند روز پيش به مدت سه روز توي اين هتل همراه با خانواده ام اقامت داشتم و قبل از انتخاب اين هتل دنبال يه هتل خوب مي گشتم تجربه ي خودم رو در اختيارتون ميزارم تا حداقل كمك كوچيكي به دوستاني باشه كه براي اولين بار و بدون شناخت مي خوان به قشم سفر كنن. 
هتل ارم بين هتل هاي قشم بهترين هتله ، اين رو به اين علت ميگم كه به خاطر كنسل شدن پروازمون من همزمان توي دو هتل ارم و الوند اقامت داشتم
هتل ارم اتاق هاي تميز و مرتبي داره فضاي هتل وسيع و بزرگه و با اينكه توي خيابون اصلي هست ولي اتاقها از خيابون فاصله دارن به خصوص اتاق هاي رو به نماي دريا البته دريا به اين هتل خيلي نزديك نيست و حتما بايد سوار تاكسي بشين صبحانه ي هتل هم به نسبت خوبه و رستوران هم دو طبقه است ما يك نوبت هم ناهار خورديم كه كيفيت غذاش خوب بود 
ولي يك شب به ناچار توي هتل الوند يك اقامت داشتيم 
فضاي اين هتل خيلي گرفته و خفه است و اصلا هوا جريان نداره توي تمام راهروهاي هتل بوي غذا به خصوص ماهي سرخ شده پيچيده اتاق هاش خيلي بي ريخت هستن و توي دستشويي اش بو مياد و رسيدگي هم اصلا خوب نيست مثلا در برابر درخواست ما براي گرفتن بالش گفتن بالشها خشكشويي هستن صبحانه هم خيلي خوب نبود 
من خودم به تميزي خيلي اهميت ميدم و واقعا از هتل ارم راضي بودم و بهتون توصيه اش مي كنم از نظر دسترسي هم به جاهاي گردشي شما توي هر هتلي كه باشيد مجبوريد كه با ماشين بريد و جاهاي ديدني رو نميشه پياده رفت چون اكثرا به جز قلعه ي پرتغالي ها خارج از شهر هستن هتل ارم به بازار قديم هم تقريبا نزديكه و ميشه پياده رفت كه البته بهتره به اين بازار نريد چون چيز خاصي نداره و چندان جالب نيست 
من خودم براي خريد دو بار به سيتي سنتر يك و دو رفتم 
و درگهان رو هم به جز پاساژ اطلس كه مربوط به كيف و كفش هست خوشم نيومد 
بدون هيچ شكي هتل ارم رو انتخاب كنيد و مثل من از سفرتون لذت ببريد",4,2
هتل بسيار عالي تميز برخورد كارمندان عالي صبحانه عاليي فقط ما چون در فصل زمستان رفته بوديم كافي شاپ و استخر باز نبود,5,2
"سلام بهترين سفر عمرم را به همراه همسرم در كيش گذراندم دي ٩٦ براي دو شب
هميشه بالاتر از بهترين هم هست پس نظر من يه نظر نسبي است شايد خيلي خوب بهترين عنوان براي اين هتل باشه
اما ايرادات ١- نور كم اتاق ها٢- فضاي كوچك اتاق هاي دو نفره ٣- دوري از ساحل ٤- غذاهاي نسبتا گران ٥ - نبود توالت ايراني
ولي بعد از مارينا و ترنج بهترينه شك نكنيد",4,1
هتل ارگ بسیار عالی بود. اتاقها خیلی شیک لوکس و واقها تمیز بود. برخورد کارکنان واقعا عالی بود ومهمتر ازهمه دسترسی به نقاط اسان و خیلی نزدیک بود. سپاسگزارم ازمدیریت هتل.,5,2
من ارديبهشت ماه اونجا بودم واقعا عالي بود هم اتاقش عالي بود تميز وداراي تمام لوازم بود وهم غذاش خيلي خوب وعالي بود وكل پرسنل هم همگي خوب بودند,4,2
سلام من 28 آذر قشم بودم و در هتل شمس در اتاق 401 اقامت داشتم. ازلحاظ نزدیکی به دریا عالی بود. بازارها نزدیک بود. چیز آزاردهنده ایی در هتل نبود که اذیت بشیم. پرسنل بسیار عالی وخوبی داشتن. خدمات به موقع و سریع انجام میشد. رستوران خوبی هم داشتن غذاهاخوب وخوشمزه بودند. واقعا از انتخاب خانم قلی پور درامر پذیرش و رزواسیون ومدیریت داخلی به مدیریت هتل تبریک میگویم. سفربیاد موندنی بود امیدوارم بازهم زودتر بتونیم سفرقشم بیایم. از همینجا اول ازخانم قلی پور که بابت خریدهامون و جاهای دیدنی وکلا درهمه موارد باحوصله و خوشرویی راهنمایی کردن صمیمانه سپاسگذارم. باارزوی موفقیت روزافزون برای همه دوستان جنوبی و هتل شمس قشم,4,2
"با سلام ما در تاریخ ۷ دیماه ۹۶ ب مدت سه روز در این هتل اقامت داشتیم هتل خوبی بود از لحاظ برخورد پرسنل و کارکنان و تمیزی و همچنین کیفیت غذا ها و اینترنت و دسترسی ب مراکز خرید و پارک شهر کیش ، در کل ما راضی بودیم و باز دوباره همین هتل رو انتخاب میکنیم",5,2
باسلام ..ما از تاریخ ۱۷ تا ۲۲ اسفند امسال در هتل صدف اقامت داشتیم ..همه چیز بسیار عالی بود ..از رفتار کارکنان بسیار راضی بودیم ..اطاق ها بسیار تمیز و فضای دلنشینی داشت ..محیط هتل خیلی شیک و سر سبز بود ..تنوع صبحانه بسیار زیاد و همه چیز عالی بود ..رستوران شیک و تمیز ..کیفیت نهار هم خیلی عالی بود ..به همه دوستان اقامت در هتل صدف رو پیشنهاد میکنم ..به اکثر مراکز خرید و اماکن تفریحی هم نزدیک بود ..,5,2
"هتل خیلی تمیز بود . پرسنل مودب و کار بلد .
پیشنهاد میکنم حتما"" از رستورانش هم استفاده کنید .
به ما خیلی خوش گذشت .
مخصوصا"" گشت جزیره که با ماشین هتل رفتیم .",5,2
با سلام نحوه ی برخوردو رسیدگی خوب بود اما فقط ترانسفر رفت دارن! با توجه به اینکه هتل ۴ستاره است ضعف هایی دارد و در حد هتل سه ستاره است برای مثال سرویس بهداشتی فرسوده است و میتواند پاکیزه تر ومناسب تر باشد ؛پتوی اتاق من کهنه بود. در فضای باز هتل همیشه اهنگهای شمالی با صدای زیاد پخش میشد! هتل فاقد آسانسور و لاندری است وبرای خشکشویی لباس به خارج از هتل فرستاده میشود و دو روز طول میکشد! صبحانه هتل خوب و کامل بود از نهار استفاده نکردم نزدیکی هتل به اسکله و مراکز خرید مناسب است من در دیماه ۹۶در هتل اقامت داشتم,3,1
سوییت منظره بسیار زیبایی از جنگل رو به نمایش گذاشته کارکنان هتل بسیار خوش برخورد هستند و تجربه بسیار دلپذیری از اقامت در هتل داشتم,4,2
خییلی خیلی خیلی راضی بودیم از هتل درویشی عااالی بودن فقط یه پیشنهاد دارم.اینکه در شیشه های استوانه ای که توش گل مصنوعی قرمز و سفید هست از گل مصنوعی ارکیده استفاده کنین خیلی قشنگ تر میشه,5,2
من اذر 96 انجا بودم هتل خیلی خوبیه پرسنل عالی و نزدیک حرم صبحونه بوفه و متنوع و منوی سلف سرویس برای ناهار و شام هتل روبرو کیانا میرفتیم که اون هم عالی بود تمیز و متنوع,4,2
"هتل نسبتا خوبی هست کارمندان برخورد خوبی دارن من تاحالا چند باری رفتم این هتل مخصوصا استخر خصوصی دارند ولی خب با مقایسه با هتل های هم ردیف خودش کمبودهایی داره 
از نظر قیمت هم خب کلا هتل داخل ایران گرون هست
من که با اقامتم در هتل پرسپولیس خوش بودم و حال کردم",3,2
هتل تمیز و دنج با مدیریت عالی و مردم دار محیط لابی سنتی و زیبا درفصل پاییز بسیار گرم,5,2
موقعیت عالی برخورد مناسب دسترسی و منظره عالی نظافت خوب . اینترنت بسیار بد و ضعیف که خیلی از مواقع امکان ارتباط فراهم نیست عدم وجود اسانسور در بعضی از اطاقها برای کسانی که مشکل جسمی دارند قابل توجه هست . در حد یک هتل سه ستاره بسیار خوب هست و در کل برای چند شب خاطره خوبی خواهید داشت,3,1
من با خانوادم بمدت سه روز تو این هتل اقامت داشتیم و هتلهای دیگه کیش رو هم رفتیم .این هتل از نقطه نظر معماری م منحصر بفرد و دارای پرسنلی بسیارمودب و اموزش دیده ای که دوره هتل داری رو بصورت حرفه ای گذروندن .تنوع صبحانه و ناهارش خوبه. در قسمت بیرونی سمت دریا کافی شاپ و اسخر رو بازی داره که واسه استراحت ویوی خوبی داره .در مجموع تفاوت بالایی با سایر هتلهای دیگه کیش داره و میشه گفت عالیه,5,2
"همه امکانات و تجهیزات و خدمات در حد استانداردهای جهانی و حتی بالاتر از ساسان
رفتار عالی کارکنان ، کیفیت اتاقها و رستوران همه نمره عالی و 20 دارن تشکر از مدیریت و کارکنان عزیز هتل ساسان شیراز",5,2
